name,ops,image_url,profile_link,community_member,youtube_link
Mark Sisson,MF-Te/Ne-PC/S(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/LozIlKuNBKNhFoihPb7cMg/_wP5Jf23JUr2HEAPhME6QjJg3CDH92_i9Du7eOa37Nh2RMI_5OsEzpsB7f4LBpiIm3wKIt9uQxW-mNkZdxYPtMp6wHKKqmF8FpXmYVIoxrV9zvGbR8NNKVUfKSEtpQGeMy48Y84D7jWrGXzukvB2Fw/sbfYCeZ42EEn7xbWtkv4WJgwstPk-Hnn5uqBFsLf9aQ,http://app.subjectivepersonality.com/search/person?person=Mark Sisson,0,https://www.youtube.com/results?search_query=Mark%20Sisson%20interview
Sandra Bullock,FM-Te/Ne-PC/S(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/RfUS_PHtf0OuQskdVP-LfA/lJXGuqFukgjg12v6bBg49fPHATEUyf_1X-BGaU2zXQJJPp-WUKQ-5u0XrklKgEi0ug-94B1cBbbA3NvgvZUJ01h9u1kwxU9brtivQJ3glMGG_RVdO8hJPsRJhsRdskSK7ti2Xs0_4fbQoZY1Lr8bQA/CQjc6pGFvQr1Oy4aERL2f9Pj5qav68HcDk2VPU-Fx-c,http://app.subjectivepersonality.com/search/person?person=Sandra Bullock,0,https://www.youtube.com/results?search_query=Sandra%20Bullock%20interview
Beth Newman,FM-Te/Ne-PC/S(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/csonqlY3A6dUnoklngs9-Q/gwEXe90YyRpAM0zcD-7BFw_YVhmoHltsvyD_0pTG4y0o-b12aOLg0O-_lx2VlldFXQl3zcVUzo1gM936kOn961MnjlzUKeaqcRAuByLxu_-8yiQH1B8_HZM68N36ncyGeEnTcc2zCJwwUuCdanC_1g/oMDy8pGuOG_M9kEhipGu6jGDWLNguwG5ju23b9_Adtk,http://app.subjectivepersonality.com/search/person?person=Beth Newman,1,
Andrew Shaw,FM-Te/Ne-PC/S(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/PviHf56O5v-E1NPOtcP7kg/agz7njxCrUIzjSRnoAwxoYQ_BG_DRnr5fnpXS0ct_BxI3xE8yaH92f6IjFUAOlI-x-jvqHfb4dHmESCRcDDqrnwbabwJVPR-baMccv_o6fNOTM0gupU_ypzAGUpyO38R_EZGOtcS_dKzAqzJKuSz6A/4h-cCfzhSprSNumMyohL1CrxlxrexiapqxoV5thBUB0,http://app.subjectivepersonality.com/search/person?person=Andrew Shaw,1,https://youtu.be/IMgrcKlA0jU
Holly Munro,FM-Te/Ne-PC/S(B) [3],https://v5.airtableusercontent.com/v2/23/23/1700596800000/jWW_IBod9oUp7YT3Ly6I0Q/Rp1N3i_wk7ue5tSOCoOmQPlef56Sq4mg5aF58qgMKV_Yjo1wmzxedjjTx7qKbg7RJBeLLYJyrk93haFP0mcMnWxvE1oG2r01TruOcHntbbh6AREfM5txTk4eZkerCZiFHlpC4NI0EpWgCcRLJTdxuQ/LBZx4EQcVoWQ4n303mDNC-XV7gdMNyzlh2dugvBiU2E,http://app.subjectivepersonality.com/search/person?person=Holly Munro,1,https://youtu.be/bAiFrO8lOB0
Katee Sackhoff,FM-Te/Ne-PC/S(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/WXSfeXsOQ-7ti_myS8oA1Q/lVAM2BCg3aa6xSlsgXGQMSOdC1g3wYF4IZ1NWk7aN5tvY-LbhAjJL59v9sVDWTvXBmXyDx_yo8TyMt2GrdxYBK8RxGcLVcFnSY3Gs6WEsfLieratstS3CpN6kvBUBmiJvHm4as5_S68k65znhprTlw/MxLUx8ORdZgZg_41_tG6VM7fANLdWAeImnS_tDICqBY,http://app.subjectivepersonality.com/search/person?person=Katee Sackhoff,0,https://www.youtube.com/results?search_query=Katee%20Sackhoff%20interview
Daniel K,FF-Te/Ne-PC/S(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/xdILP9YPr_DVlqFdT6xm_g/jvd3N-BA5ozGlRUvOtAjpilEE5nIK1qWP9sIcbfxl3UvedmqmqjRf-WiMJBnOxY6rnysXr-BUnQrOYyVdQkY27BofF_GRl5snmRyVkQjeKlzUd2p2PcllAPJ1Q0nDIZRJTTtzpzlgq3NE8HIZq9sHA/t-BQytTaUkLvIpTtlYKNLjjBS7RgC705KErAPLMaagA,http://app.subjectivepersonality.com/search/person?person=Daniel K,1,https://youtu.be/AAiXZj5vg6Q
Amy Chambers,FF-Te/Ne-PC/S(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/E2J-0biN7kUEwHHfvTctaA/WznoEuyyadUNdoz_xSxJ5uYk7TnhOVqkp7K1BJL3_qplRNkkCm5OfFGA2rLal66hKoWjcOAopEGZuVwWEOgqdpbBoyBVblmH1_ukPuq1m31z32L7dhljtnU0CleJHJLF2gU0OKXTsuwQnuixcAamCg/qf-8tOIzyAw8LWXG9PfPWdlY2goCCO_ciIUeEv9zhuM,http://app.subjectivepersonality.com/search/person?person=Amy Chambers,1,https://youtu.be/tx2qUY-XZJM
Jennette McCurdy,FF-Te/Ne-PC/S(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/COhKJKdv5cqE5xNu2uumDA/mgSjg_4ncp0AvWPxUApbZnecei3F7gbBzeSrNebG_8_6g36uW97auQ_eiMZXm2vFU2Sw2IOsGZTPc3V1XgSuUxwYCVtIPShNauhfwET6d_UZ2qvc3hgTAzlBVxESQAoy1Cpe_S1zbguzHjyroSyFow/muOZgz64hqoZAx3E1rS_Q_2uLBs59Cb4o_duEGoHyuM,http://app.subjectivepersonality.com/search/person?person=Jennette McCurdy,0,https://www.youtube.com/results?search_query=Jennette%20McCurdy%20interview
Marg Helgenberger,FF-Te/Ne-PC/S(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/IQGQlhn-0XTCi9WbCvKUtA/PNr9yd02xqsxCGabpWfmPiyleXIPNUJ7Iz4btibDxzeaZErzRGElQkdxP5KUk-GGZ0MKT6h7UaKE5lIlgAJYPyt_aDpy8qgBFDCULaYpci8s-fN6C1SYfdGrEeFBQZuk37mXUQEG2KlsawhjPbVLeA/oYndUMW6PM7dZVLt1n72SYT9KEv-YpjVVkViydVYrIA,http://app.subjectivepersonality.com/search/person?person=Marg Helgenberger,0,https://www.youtube.com/results?search_query=Marg%20Helgenberger%20interview
Mirella Derungs,FF-Te/Ne-PC/S(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/bE7G4luEdmszLmBl65fiOA/wkW6L55TP6HkHrH8uX1uFDbN_9GmQeoQYuUW5TekzPhgF0cza8HQW88jovUuW8u7C76KtP32XAbc-voska-6Hp55V9TnCGTr4VIJmIAF-v6ZLl6zUtpNqhv8o-yXLyLwvSwBBEsvVPuUByNCHTeE3g/iPIqTE0E-CRfHenNcYcxauALsscvNKexxrqtVbmuDeA,http://app.subjectivepersonality.com/search/person?person=Mirella Derungs,0,https://www.youtube.com/results?search_query=Mirella%20Derungs%20interview
Nina Erichson,FF-Te/Ne-PC/S(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/HYW_kFR6akRMHyNsCJuW0A/ldSwsW9lfs8e4uK1esPNAhb0HccyhHHbyCGb0m0BBDpk6fupIl6lUGe1W8kDE8ufsLzbPd95uWC7TcTsXUKobBm7Yv4W7yeGq9K_jFlXP8xU9MgEzzNToyj3dqxKGWQfnWa9NvkOSoafIweCvlNG0A/18lnboGrEbLBtJCp-YA5NfcuX0PA23cXJNv4hAHHPFY,http://app.subjectivepersonality.com/search/person?person=Nina Erichson,1,https://youtu.be/M3MyHGH9BsQ
Bindi Irwin,??-Te/Ne-PC/S(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/3LIG8vWYsHs3iVpJ6dzFMA/sUq99-dNKou1C7nEYlAeOAzlmOKuKQrrxDhtLQ-cVK1EAxdLtS6EKHG1etIe_byTCOSaxG4ViX_f9eT4s-hF0gYFgXDMSs5MNMrCFuu8MOvNqUdiHgQP5BfDuRjiHPNtRPadrW9kQnm2sOEzP8DQ4A/_H9fyhGMTLbEmQQVIZmtBr7Z5j27bR1gK_8g_7pts4s,http://app.subjectivepersonality.com/search/person?person=Bindi Irwin,0,https://www.youtube.com/results?search_query=Bindi%20Irwin%20interview
Decca Aitkenhead,MF-Te/Ne-PC/B(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/U6TGpbo6uQPTbLL3m2UYqw/Th7uGvg6fw18c9NKsTT5wBJm5rqDf9WJAvSJKR6hNKmVPu7gh0y_GqWGPxxvpSquLFjiL7ysPNYzNOFGpkg7EviLxAEnHkSG_kvWKTr0vsIWSQVIwcFQmGWM2_1rWA4_zf2cgWacCltvwjk6zoZApA/uS7NWhPfBE0hUYBUUVWUB8vh0rYp8BPI982b_SQqxm8,http://app.subjectivepersonality.com/search/person?person=Decca Aitkenhead,0,https://www.youtube.com/results?search_query=Decca%20Aitkenhead%20interview
Lizzie Estella Reezay,MF-Te/Ne-PC/B(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/C4JsKlTpsdWKbWptN6hXMA/Awb5FOKCNAoJV6JSNxeN8yPzplJdLctdlC1zAONJFDTHtMatMdYd0pEDkrXOf92t-PY8PJDo4wmIZekZvdClp1o3bSfT3XsBEz3grGbTTHEBh4_qAa6VZ6Gml7k31qRJL5j21XqIoYXvxxVspS24sA/OO4i6wI3wyOf8eh_xWFcx7xZ7h8f78vxfQmhWnzfybU,http://app.subjectivepersonality.com/search/person?person=Lizzie Estella Reezay,0,https://www.youtube.com/results?search_query=Lizzie%20Estella%20Reezay%20interview
Lucas,MF-Te/Ne-PC/B(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/4hXjr8kVlJc5ZJUQi-v_5w/0WOlfClfHGiF5rJ1o2LCI7dU-ddXWdeTFAyW3g0e2SLUohA0grUZkGNSm4fLii5ivVI4tJGaiSolYfRmVjfXpm-26QHAjWppdsBIY-4gA-6fcGjHTykaNLT69hVvfzu61qTcbOu8staWI6pcx2Bteg/dPoZT2saTEPbhW_xZDzBp_5e2EM9fwZDGEEqzbefM98,http://app.subjectivepersonality.com/search/person?person=Lucas,1,
Marjorie Taylor Greene,MF-Te/Ne-PC/B(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/wUFUE9Y6efLZyedDmEJSug/aUnoJXOY8gzinFA2iv3G-khLiWidwGdtm2w8_aMzYcbYmDauhpr8bk3xRoTUdtnIXcAh1L58oCHoBVN9BqC_4clDjUXGFqVGC4yZuLLDxjXKkqmUZmUZUrnHzdWoIjxxJW6pJOn5XHVxhMMpAmpxqA/jBBMLBdTfaMrwJKT1_m600x-ZA1T9b5T2JaG1Esigso,http://app.subjectivepersonality.com/search/person?person=Marjorie Taylor Greene,0,https://www.youtube.com/results?search_query=Marjorie%20Taylor%20Greene%20interview
Tilman Fertitta,MF-Te/Ne-PC/B(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/4WLwkfNWmGYW9heTwkdZew/CcyTtm3ZQuhEHHKPPoQB89l-TUbSVKEbBoMmzCsk2USoVb4xh22MbnodVu1_oM5pB93G4mX_9MlNFMBVtD7Vy1kJZJdq7KM5ZRaWP0MbLqmdfJX3RfW4N73rh4cAaM5FrPvxgek4SePJfQdSOpgjYw/2H8BQM3-TmAlhS9GiBi3RRlzG4387xmPTWbHBSLmgMY,http://app.subjectivepersonality.com/search/person?person=Tilman Fertitta,0,https://www.youtube.com/results?search_query=Tilman%20Fertitta%20interview
Hilary Swank,FM-Te/Ne-PC/B(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/StPq7clKAYQnJGT88KixAQ/3Dvg_Zpb24znQBWGxBpfZ3bfLMiEUm-DvTpHacxKWW3rhaMMwD_9kS8De--jfdxtWVJ4xgEGfObH7pQ1a-86zMCMefAoVXkENrK-bggcKQcVAi5XcSCNxHLPDOf_EDqbUBkJdcDJaHPY1XxtHfMExA/IpfIsGwI5LBkXVD6NPGWesoZ8RYA0WeS1lUv4eHL5wA,http://app.subjectivepersonality.com/search/person?person=Hilary Swank,0,https://www.youtube.com/results?search_query=Hilary%20Swank%20interview
Kathryn Hahn,FF-Te/Ne-PC/B(S) [3],https://v5.airtableusercontent.com/v2/23/23/1700596800000/Eg3Z9wM0BSUyvGn0w8amnQ/Rbo1qnh4xMefrF3gORdw-USKP0JDhaxfRqOheysWNo6SAkI-B9l7Wvv9EwfyMmT4rzzrllqW8rVItoMQ3ud3f_H0eF61iF04-TaeyPxevziVfkqNkJez2ylS-leYjQB3FXiqWZVygx24ZBlLnbW6aQ/oXp-ws-WsS0s86uj6mPfHdZ-TQyy_5J60n6k1iXIFdQ,http://app.subjectivepersonality.com/search/person?person=Kathryn Hahn,0,https://www.youtube.com/results?search_query=Kathryn%20Hahn%20interview
Thomas Edison,FF-Te/Ne-PC/B(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/k8Z-Qp6aMzLf3MTpompeCA/uR_KW0pvTPZL8Ct0WQjfFPO9m1FTAV_Tr8hJUqOcP1Tt1gR1xWfzlVMzNgzMIpZV5G1tTN-LQaIlWuMVERCxeI--essn5bTCABjGTWSP-6hnMYC_4mr4eWSzgtaWbAEF6OoEeTiBOuesNN9zagN7tQ/Cc0PCU7KAwln2N53Iqo5KMiPZG2jf5W7ELrATlLVzRc,http://app.subjectivepersonality.com/search/person?person=Thomas Edison,0,
Xavier Guillaume,FF-Te/Ne-PC/B(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/yJKdj4RKfQWuuoAuzTATOg/GcYaZv4UcjnUR9AdWTtmQ_NNYHYCQfKy79l0Gl4KiZl4qshLfcYxrCPL6NvzUNL77wqfQuOajs6KHy3IMFIn2QoX0cQuc12BoTAKzjjFazFPtEqul55ml53-LvS4hHVwT1SJItCYBbwL5HT6FQYYMQ/zVBKPyNQakYNRhMaTjx2B4sLQ_PqY2gGxTSAsVHJqFk,http://app.subjectivepersonality.com/search/person?person=Xavier Guillaume,1,https://youtu.be/9yzKmd9aWQA
Dan Bilzerian,MF-Te/Ne-PB/S(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/Tr9JBJu_J7YJGJTnisX0HQ/KnlOeOpTlRvSDh9YA0SoqsNy3kS_Pz3RYE27HaCm0jfO-B8sHVSXauRSwaiYsWf-RUwoHH2l3EMgAoxmoRadNgxAt6RDK6MTLXrkSmvIMTwTyLpiYZARg8aA0ujeam5GhsSkaZq88T5CAQLD-Ccxeg/FbaN5ny25xvNBz87UBUry4cGqm5Gc1NrfB8-vAH-e4U,http://app.subjectivepersonality.com/search/person?person=Dan Bilzerian,0,https://www.youtube.com/results?search_query=Dan%20Bilzerian%20interview
Jamie Lee Curtis,MF-Te/Ne-PB/S(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/bv4vpTA1kFaA-Taflgp3zQ/NYYmaYC76ML87YAZoNi5XrV71mg63i9tYVGz5VS9SZRuaaMtG7O-mnSL4JFG8ER7FBz6PbYmShVy2W9wZ0tSrRyEENDB2jSZbon7XLinbhH8O_qX-znmgj6LV6ffBc150g7GLiHxUWB5yC0gDY53wg/7jEyWi1e9lGSaFC1uIi5dP1B-xCpXn_QE5QAPq7JGec,http://app.subjectivepersonality.com/search/person?person=Jamie Lee Curtis,0,https://www.youtube.com/results?search_query=Jamie%20Lee%20Curtis%20interview
Dr. Laura Schlessinger,FM-Te/Ne-PB/S(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/8soVhjO3bu-9lUqtN5II4g/xDinHXYrPL6aWEKReV21Vai5lHaX-XUdmMlqNS5qUKyW77g5iJLcN_u9pzbuvC4E5iniuMuGQ6JqkxhAXwHarsuMnfLe0hGBPue-OysVxRhgNXNY0-LiwZuVzRobqJGPKahTA--blyE2MtN5PAXIWQ/HyQmpDZI37jDFcUbOxn4TSDzAD-Goq12urlHpCFUyoU,http://app.subjectivepersonality.com/search/person?person=Dr. Laura Schlessinger,0,https://www.youtube.com/results?search_query=Dr.%20Laura%20Schlessinger%20interview
Grace,FM-Te/Ne-PB/S(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/mL_MLqc2tKZiroVsuTcdzg/ouL81dWnoGxRDfmehtBr94MKNfpA2S2qUYBMswGj45Yh1nd0BC8llIUdfhMARnVMB7w9Kb1x_pyh2t05WxoMPjHNDKja6COMwG9b1RVe8cNPLiDdpYl3lZtrbkSjnU974luWD5x1To47NAqWCoGqkA/qRjeU59mAKqdYqIFtR26llxht0Q4ssBsPdZm2Ze1rcI,http://app.subjectivepersonality.com/search/person?person=Grace,1,https://www.youtube.com/watch?v=Ry9L-XNvu18
Hillary Hicks,FF-Te/Ne-PB/S(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/sTJSxs2Thpgzg4MJBmiFgA/zimtu7vncgfuG8wja1xu7-JU-2S1emDTc4Mmrje-pjjW6gnLxiixM2Skq4asliAD9DHhilZXYNZrEG1yBPZbVDqp485PDLWMje3_PhjF2bbEVhUphTu0zq-kEH7LeSx5XYKA0luq6n8n4Xw1tzVeMw/E-0dXBTWh91mOxDZvmRiWv9VpY5PQFLb-7Ci84ekuxE,http://app.subjectivepersonality.com/search/person?person=Hillary Hicks,1,https://youtu.be/LFTDRJMYkFg
Idina Menzel,FF-Te/Ne-PB/S(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/k9eBzXU3OGtmSuDAdRC9gA/tAN15uEL-k2JYcihpqeeF6g4JbmhR2rp34HQAvE8humHUHiGAiiHYzYKoJlHGIX9BUvmZvjt4KRPxSy5DzbRO7PUfbHASOuDF7LlMtNIRWewNyi59Q0_UAbELha97XNNOd43VslA96NvLfphFlsDiA/fcriO20WpXQcN39DhScuehyB8ia15vjQA9ErjkjUleg,http://app.subjectivepersonality.com/search/person?person=Idina Menzel,0,https://www.youtube.com/results?search_query=Idina%20Menzel%20interview
Wes Watson,MF-Te/Ne-PB/C(S) [1],https://v5.airtableusercontent.com/v2/23/23/1700596800000/x7MHqckcIJlklsZN9lkLlg/AMcACq2l4Vy2XPChPODHQjKcERvOhmuzEa11IUnNxcvZJv3JuMwnDx0KIoWNpRYvZzYlsaVzMlPUYf9emDwCfjEO1z0UUL6XLMtCzYTvf09Jp5iX-HWAGfZMWQBuaurPNuPtVnGplsmLn1hYvVwcXQ/I6TYvkPQV4_Ng0V8E1KZzLKVjwBGycXMEa3Uu_ddpQA,http://app.subjectivepersonality.com/search/person?person=Wes Watson,0,https://www.youtube.com/results?search_query=Wes%20Watson%20interview
Conan O'Brien,FM-Te/Ne-PB/C(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/rPigtuN4DZOWYM1FKecNTw/byy6kf2T7ue5aIZ-veo2PtmvMQj5d1kCUJAsltuZWpY_cr6mGza14w5i1_NYCqiwKBSZcKHumpANWZZPWtV-Xc_amEhGa-1_WTAdmEiFl8kQ9fAgjD9ndu49Lu5VBpgBWUvuyBC4ghqRwIJ07_A_Mg/L_8jcnQb33HWmMSRZFxAQjRjGHHm6YIBmYBxaTBmzeY,http://app.subjectivepersonality.com/search/person?person=Conan O'Brien,0,https://www.youtube.com/results?search_query=Conan%20O%27Brien%20interview
Joan Rivers,FM-Te/Ne-PB/C(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/RktlmpqAfhLx0mQV_XL6lg/aUeY_3d-h3Fedii9ddwJmYrJvqubjte2ghali0cpFN4d1GwEs_JFvqBlwWb4DWxrT9gBQKEe9OjPvM63_rkGNl1dkLOvMuXYcUPfWzSVrcjZuexPhybDtnpso4IaHQvsQwRDzplQSAp1BLSMSul_mw/Rz1Jh93jWUtNQMomx6W1w4IBj34ShhN-iIUIqbzCpeA,http://app.subjectivepersonality.com/search/person?person=Joan Rivers,0,https://www.youtube.com/results?search_query=Joan%20Rivers%20interview
Alissa Heinerscheid,FM-Te/Ne-PB/C(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/OoZldCx7O3sVr2wvZQSyBg/l-UsCDd4R8H202XYajsy_871C2BfR4e7--UsVZwLrNwxlnQS6JYXTNOBTa9CwfZ184qRrhYa9Du9wVS_MRxCnhIszNyCtu-24gpozk8dl6ZgMddkRU4So_butWjfw0yTkWuHruihFsIUy71GW2VwNQ/9Q_MzzAEglUt92HrmyVwMDe7B5N5xWafuZCNiSVCS2s,http://app.subjectivepersonality.com/search/person?person=Alissa Heinerscheid,0,https://www.youtube.com/results?search_query=Alissa%20Heinerscheid%20interview
Chad - Damon Gray,FM-Te/Ne-PB/C(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/lKuSwLAcviXzzLAW4-cybw/MBfsU3yIxRL_x_AybhbaW-CTr-eRXAqYMPAkd1d27vjH766EdMJjEaq6TOV7NhY9fkybXlyTSMSWxsf1QbzMbyu1KxuOQd5KApTED8vdf7FF8ja6bv_S7vwbr0FdcJmDxg5j-c__4-Bwa2fc9QR4rA/wHsS7p8JQ0cJv6CZ6bCeaFoUK__gMJbzVtchj-6hEJk,http://app.subjectivepersonality.com/search/person?person=Chad - Damon Gray,1,https://www.youtube.com/watch?v=RjlzblJzMkk
Fran Drescher,FM-Te/Ne-PB/C(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/_j2WA7FaXx1QSuvTUG4ZFg/iVxWtv4c2Ea7Rrv9rw0pPyb7dj2ZLblmO-nFEYVz5JFPiZZ90BpaBNU8e9QKb5SBVYWdGu2PCw7yBjVQxpPBDsmrLj1gQK053VRCZVsohAubuevPVeQBgr8hshQTSQHcO0lSJv5RpF5bB_NZVovs-g/tMyKKiBgrF98PAeDhWH8mJ2HvxnZ0VkQcHNG2FsDlHo,http://app.subjectivepersonality.com/search/person?person=Fran Drescher,0,https://www.youtube.com/results?search_query=Fran%20Drescher%20interview
Garrett White,FM-Te/Ne-PB/C(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/5-nOoEp7VFWcbiJq681lOw/QNH1HIryu7c2dd9PJO2ui8NDDeRQvrXVdBnyPAJGQx3mJgTDPVOiFY1IihKQfqHXQGEsA_BlF0HfbnrsrvTa0yAWUq7yIOkFMg4fQjbyWOfSTTLBGUouihNMq1e2A9PBKQvnWTcfH3AQOn6HaiDkUQ/dAYalHxyAAMUE4UVhrQEajDKdBwJf3a1tLLfhxApKTc,http://app.subjectivepersonality.com/search/person?person=Garrett White,0,https://www.youtube.com/results?search_query=Garrett%20White%20interview
Jessie J,FM-Te/Ne-PB/C(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/I5_pJiaCRJdED99MtqJK3Q/xxy_Jel0luqYI_lHeTdNSHoQLAXpEkbJy7VhSr4Xhw3nXQd683N9M2sip2KP9Hleo5dz1UZEufBKy_yl_r3kD1a2TjpNuNybnhZhmscxBFaclnaCtDPsc-xQe9g3j-gOGmdAlp6VI3Jdl5kAIchkIQ/Lmh9anZ2oJ_rabXbV_GY0RAFDz9ONjp8w-LbgBbo2y4,http://app.subjectivepersonality.com/search/person?person=Jessie J,0,https://www.youtube.com/results?search_query=Jessie%20J%20interview
Kate McKinnon,FM-Te/Ne-PB/C(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/dHxeOpWrdaPn8nyGDCDtrQ/TouFufJufAuwW0jWjSDKvC2CGjvdSLcgHsUmnDbQIkQ9A0jl6OcaEUxB_Xoe5E0I0x2aj8lbr7UxSGg6P6MCEfvNPtVJm7pr0674shrxzGwYIno6VyIK1i4KkkGevaVQ65csVRtgUiUKs0va00XhLg/_RErT9V8M52VgtXvsN6zuRu7Uykw1rpzrnr1DJs-o_s,http://app.subjectivepersonality.com/search/person?person=Kate McKinnon,0,https://www.youtube.com/results?search_query=Kate%20McKinnon%20interview
Lauren Zander,FM-Te/Ne-PB/C(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/ygQ-eWEt71PgfJEppzssqQ/hZU2usDx_DobPT7pHRZVKaHeijB6QeMhAMbfp_KkG4nHuNV2pDOXzjCl2SHJkfFy885sKAu9Fhq5ErBunW1cuKvQkV46y-c0B8AeAZLwXIRBB6gNsFom9-GTr1e4Eif6HLD_H1XrAfnW0ZyS4nAPLQ/8tFDR3VFEWDhcSMarkjqmt4BmV1AL6S7iDuccb9vwD8,http://app.subjectivepersonality.com/search/person?person=Lauren Zander,0,https://www.youtube.com/results?search_query=Lauren%20Zander%20interview
Maria Shriver,FM-Te/Ne-PB/C(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/XquPD2CDBI2tHndmsclj9A/O3O_dUnB_pPGolTBhhiIWyrMS0W9-LbXd86fhiw9AvomzuTDX_ghkb1l2oMEYfLxYdKi4Soe1xNKK0CzdQvc5lO3OM15evu5K6aKrNouXSHIYT99tJ-Wg8TQeMBKKZFQStEeUtf-A6BRbr1-Mxjfig/ztleTc18lIMNb2guiPz8hnP7ACs4NxHsT6Y8mgIhNV0,http://app.subjectivepersonality.com/search/person?person=Maria Shriver,0,https://www.youtube.com/results?search_query=Maria%20Shriver%20interview
Monica Gill,FM-Te/Ne-PB/C(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/46uMbqJOEU_lVEGdzktASw/IVPy5CSlntIYoIvX8WhcrncFskqiei5XnGGTSIyKip32GVfrIfUGqojG3fUa5Ij-jTlbGvxg_dhMp91U5XmLGwOiKIN3eHSTrLfL5EFPSFoh6_wmR1l-aa4RjBFGCdIcMOyhMCWd8i_4ZjJ_Mkq70Q/oJ3f6Mdj1GqWygJVsOrJVWxikdHdwzHUXIBpODZfBKA,http://app.subjectivepersonality.com/search/person?person=Monica Gill,1,https://www.youtube.com/watch?v=SqTDe6n-fKY
Ashlee M,FF-Te/Ne-PB/C(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/z8eLYf4M_4YSYmEBYzhZdQ/I_e1Y4R0Enl2Hc-w7Nj1em_i8hDL5zWRMkg_Jen0jWXy67_kbtG2JZVIUMv_YqZYhSxMJWDE-4t_hglUBoVWgPp6ExLgscJZ0r4i_lBI9th_c66daqr6iWWDZ8swj9MRl4WjPCiFDBgSRi6Ieubd7Q/NAnmC4WBo8sUHMkiuZkTGxqRAdZ5A0XQihSY0l6sTKs,http://app.subjectivepersonality.com/search/person?person=Ashlee M,1,https://youtu.be/7VwCNsAykMQ
Jeffrey Donovan,FF-Te/Ne-PB/C(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/642CpBxhp10wpgg3T11bew/MXw8WYMef-32lkfftS_5J145Jae7Yb3t9ETokoyAOkBPxnzA0rUUKSEJ0YZOmETvy6vrLdp3b3uCok0z1f-uR4DpGK5bc8wr2DCeOJwGnvtf9em8MIV7LLxbf3IbS5xIhJA2x2m2cRSPFERywj92MQ/-wpfHMnAvrchz35E_qAB2bSWVOhRCXZt9M3DE7LI2A0,http://app.subjectivepersonality.com/search/person?person=Jeffrey Donovan,0,https://www.youtube.com/results?search_query=Jeffrey%20Donovan%20interview
Laura Reid,FF-Te/Ne-PB/C(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/uv3vcWXenIX5nTV0ny2jHg/IbAmVMNU0wVh8IKQ_Yq1Aek3-rTd6IAXU7Ds58WwvXTlGdcm8Fxam3ufZtBIrXo33YKwnqBgTXwGAw3e7u4FrmwVgA-uQN0EOC_5yCs4MC6uwQb05mLoDimSA1W5GOoHLLF7z-ZQHLyoeJy3MbWpHA/7d_OtjI-EKrtplJvmOvVO80Ra_Ohk8jbkxGwrpL1Qlk,http://app.subjectivepersonality.com/search/person?person=Laura Reid,0,https://www.youtube.com/results?search_query=Laura%20Reid%20interview
